date_year_month,date_year_quarter,date_year,ecosystem_id,ecosystem_name,product_brand_id,product_brand_name,market_code,flag_competitor,data_provider_name,sale_channel_type,iqvia_sales_qty_eqv,iqvia_sales_tot_rx_count,iqvia_sales_new_rx_count,iqvia_sales_dollars
202111,2021Q4,2021,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,122.282,122.282,30.983,242417.57
202112,2021Q4,2021,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,129.645,129.645,23.071,257438.86
202201,2022Q1,2022,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,116.746,116.746,25.452,232208.51
202202,2022Q1,2022,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,143.734,143.734,30.153,286358.79
202203,2022Q1,2022,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,127.064,127.064,31.883,253565.15
202204,2022Q2,2022,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,137.495,137.495,22.484,274835.66
202205,2022Q2,2022,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,117.427,117.427,20.206,235108.51
202206,2022Q2,2022,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,120.129,120.129,27.678,240915.51
202207,2022Q3,2022,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,130.213,130.213,20.702,261571.61
202208,2022Q3,2022,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,117.971,117.971,21.499,237371.0
202209,2022Q3,2022,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,131.283,131.283,25.545,264591.31
202210,2022Q4,2022,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,139.826,139.826,28.738,282275.26
202211,2022Q4,2022,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,130.337,130.337,21.782,263553.82
202212,2022Q4,2022,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,129.016,129.016,24.37,261313.91
202301,2023Q1,2023,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,125.491,125.491,26.028,254593.97
202302,2023Q1,2023,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,138.086,138.086,27.512,280609.1
202303,2023Q1,2023,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,128.828,128.828,32.672,262227.25
202304,2023Q2,2023,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,157.623,157.623,35.796,321368.57
202305,2023Q2,2023,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,160.458,160.458,50.842,327690.07
202306,2023Q2,2023,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,132.076,132.076,30.52,270172.74
202307,2023Q3,2023,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,133.222,133.222,20.34,272967.13
202308,2023Q3,2023,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,132.413,132.413,22.978,271758.0
202309,2023Q3,2023,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,139.166,139.166,31.085,286088.59
202310,2023Q4,2023,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,140.489,140.489,36.903,289286.19
202311,2023Q4,2023,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,140.475,140.475,25.815,289734.77
202312,2023Q4,2023,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,155.724,155.724,24.097,321716.01
202401,2024Q1,2024,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,129.302,129.302,30.685,267571.95
202402,2024Q1,2024,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,137.522,137.522,23.739,285052.5
202403,2024Q1,2024,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,176.946,176.946,41.666,367375.56
202404,2024Q2,2024,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,146.228,146.228,28.187,304099.08
202405,2024Q2,2024,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,139.202,139.202,28.839,289966.49
202406,2024Q2,2024,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,133.953,133.953,26.672,279492.29
202407,2024Q3,2024,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,138.586,138.586,27.359,289637.42
202408,2024Q3,2024,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,148.28,148.28,37.089,310409.66
202409,2024Q3,2024,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,147.783,147.783,13.248,309879.1
202410,2024Q4,2024,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,164.941,164.941,39.831,346429.25
202411,2024Q4,2024,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,142.86205,168.073,29.258,353589.14
202412,2024Q4,2024,4004,PA-ECO-004,5101,Retivue,OPH,N,DDD,NON-RETAIL,154.06674999999998,181.255,48.208,381951.33
202101,2021Q1,2021,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,303.04,303.04,25.811,590927.47
202102,2021Q1,2021,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,298.473,298.473,64.259,582983.73
202103,2021Q1,2021,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,267.339,267.339,79.684,523033.97
202104,2021Q2,2021,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,249.45,249.45,36.396,488840.72
202105,2021Q2,2021,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,259.731,259.731,40.814,509830.4
202106,2021Q2,2021,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,278.713,278.713,48.866,547992.31
202107,2021Q3,2021,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,282.635,282.635,66.411,556622.18
202108,2021Q3,2021,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,223.675,223.675,43.389,441233.58
202109,2021Q3,2021,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,303.275,303.275,44.609,599245.01
202110,2021Q4,2021,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,331.367,331.367,68.335,655834.26
202111,2021Q4,2021,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,336.071,336.071,59.211,666241.75
202112,2021Q4,2021,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,334.635,334.635,44.318,664490.9
202201,2022Q1,2022,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,306.397,306.397,59.038,609423.91
202202,2022Q1,2022,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,334.117,334.117,75.257,665657.1
202203,2022Q1,2022,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,373.401,373.401,80.379,745150.59
202204,2022Q2,2022,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,365.445,365.445,45.85,730476.87
202205,2022Q2,2022,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,353.74,353.74,61.473,708248.7
202206,2022Q2,2022,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,304.304,304.304,69.207,610275.24
202207,2022Q3,2022,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,315.124,315.124,99.679,633018.36
202208,2022Q3,2022,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,310.111,310.111,72.489,623976.56
202209,2022Q3,2022,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,351.744,351.744,78.3,708915.46
202210,2022Q4,2022,4005,IL-ECO-005,5101,Retivue,OPH,N,ims,NON-RETAIL,345.625,345.625,58.824,697733.63
202211,2022Q4,2022,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,344.906,344.906,77.198,697432.88
202212,2022Q4,2022,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,304.636,304.636,61.418,617021.35
202301,2023Q1,2023,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,359.234,359.234,95.66,728805.78
202302,2023Q1,2023,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,396.125,396.125,100.948,804978.51
202303,2023Q1,2023,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,354.48,354.48,43.785,721539.19
202304,2023Q2,2023,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,382.992,382.992,96.113,780862.48
202305,2023Q2,2023,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,322.429,322.429,86.609,658468.84
202306,2023Q2,2023,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,322.19,322.19,36.173,659067.44
202307,2023Q3,2023,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,353.98,353.98,82.884,725294.34
202308,2023Q3,2023,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,286.304,286.304,48.393,587595.66
202309,2023Q3,2023,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,343.52,343.52,85.3,706187.49
202310,2023Q4,2023,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,468.205,468.205,81.655,964097.41
202311,2023Q4,2023,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,375.258,375.258,47.047,773984.45
202312,2023Q4,2023,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,395.852,395.852,106.626,817808.01
202401,2024Q1,2024,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,446.808,446.808,101.331,924604.94
202402,2024Q1,2024,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,381.039,381.039,65.573,789807.51
202403,2024Q1,2024,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,379.341,379.341,99.045,787585.71
202404,2024Q2,2024,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,418.269,418.269,113.689,869842.7
202405,2024Q2,2024,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,407.902,407.902,96.639,849685.0
202406,2024Q2,2024,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,416.64,416.64,73.359,869319.86
202407,2024Q3,2024,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,353.035,353.035,60.244,737825.11
202408,2024Q3,2024,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,364.305,364.305,90.487,762635.57
202409,2024Q3,2024,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,350.656,350.656,50.955,735274.87
202410,2024Q4,2024,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,355.406,355.406,107.0,746466.32
202411,2024Q4,2024,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,391.473,391.473,52.377,823575.25
202412,2024Q4,2024,4005,IL-ECO-005,5101,Retivue,OPH,N,IMS,NON-RETAIL,418.126,418.126,81.416,881100.38
202101,2021Q1,2021,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,216.116,216.116,52.477,421426.93
202102,2021Q1,2021,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,219.245,219.245,49.788,428233.48
202103,2021Q1,2021,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,178.981,178.981,36.699,350166.44
202104,2021Q2,2021,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,199.436,199.436,48.426,390830.8
202105,2021Q2,2021,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,177.758,177.758,41.169,348922.78
202106,2021Q2,2021,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,172.566,172.566,40.426,339292.53
202107,2021Q3,2021,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,170.608,170.608,30.488,335996.16
202108,2021Q3,2021,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,187.085,187.085,40.441,369054.78
202109,2021Q3,2021,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,198.477,198.477,33.88,392174.38
202110,2021Q4,2021,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,207.875,207.875,39.577,411422.26
202111,2021Q4,2021,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,174.629,174.629,35.843,346193.58
202112,2021Q4,2021,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,229.681,229.681,54.18,456082.96
202201,2022Q1,2022,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,208.272,208.272,45.206,414253.06
202202,2022Q1,2022,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,193.48,193.48,44.941,385466.31
202203,2022Q1,2022,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,203.939,203.939,48.387,406975.1
202204,2022Q2,2022,4006,OH-ECO-006,5101,Retivue,OPH,N,ims,NON-RETAIL,175.316,175.316,40.484,350433.42
202205,2022Q2,2022,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,169.553,169.553,39.695,339474.91
202206,2022Q2,2022,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,152.468,152.468,51.268,305771.7
202207,2022Q3,2022,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,186.499,186.499,41.292,374637.59
202208,2022Q3,2022,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,201.723,201.723,56.631,405888.41
202209,2022Q3,2022,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,225.693,225.693,41.428,454868.8
202210,2022Q4,2022,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,220.001,220.001,46.031,444130.17
202211,2022Q4,2022,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,191.65,191.65,37.951,387534.57
202212,2022Q4,2022,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,195.915,195.915,48.934,396812.45
202301,2023Q1,2023,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,175.502,175.502,28.863,356054.69
202302,2023Q1,2023,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,223.635,223.635,35.207,454455.81
202303,2023Q1,2023,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,191.957,191.957,30.063,390725.42
202304,2023Q2,2023,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,168.287,168.287,36.786,343112.65
202305,2023Q2,2023,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,173.562,173.562,28.494,354451.88
202306,2023Q2,2023,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,199.155,199.155,51.315,407390.1
202307,2023Q3,2023,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,179.533,179.533,39.71,367858.14
202308,2023Q3,2023,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,177.548,177.548,47.822,364390.84
202309,2023Q3,2023,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,197.241,197.241,49.173,405476.39
202310,2023Q4,2023,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,204.517,204.517,37.248,421128.19
202311,2023Q4,2023,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,219.269,219.269,52.246,452250.4
202312,2023Q4,2023,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,209.767,209.767,50.77,433367.2
202401,2024Q1,2024,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,203.968,203.968,35.361,422083.3
202402,2024Q1,2024,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,211.155,211.155,55.53,437675.87
202403,2024Q1,2024,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,231.268,231.268,54.186,480158.15
202404,2024Q2,2024,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,236.371,236.371,50.476,491563.72
202405,2024Q2,2024,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,231.302,231.302,46.503,481815.12
202406,2024Q2,2024,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,236.623,236.623,46.107,493715.06
202407,2024Q3,2024,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,217.205,217.205,40.637,453947.58
202408,2024Q3,2024,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,215.88,215.88,77.211,451923.57
202409,2024Q3,2024,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,245.227,245.227,49.826,514205.87
202410,2024Q4,2024,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,230.397,230.397,52.552,483906.88
202411,2024Q4,2024,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,247.275,247.275,72.519,520213.52
202412,2024Q4,2024,4006,OH-ECO-006,5101,Retivue,OPH,N,IMS,NON-RETAIL,222.488,222.488,48.398,468839.84
202101,2021Q1,2021,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,461.231,461.231,101.117,899401.24
202102,2021Q1,2021,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,377.861,377.861,81.426,738046.74
202103,2021Q1,2021,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,371.208,371.208,87.573,726248.46
202104,2021Q2,2021,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,350.162,350.162,73.493,686204.5
202105,2021Q2,2021,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,288.126,288.126,53.961,565566.39
202106,2021Q2,2021,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,328.68,328.68,79.018,646236.08
202107,2021Q3,2021,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,328.412,328.412,55.59,646776.6
202108,2021Q3,2021,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,319.472,319.472,53.39,630207.71
202109,2021Q3,2021,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,401.703,401.703,83.14,793730.22
202110,2021Q4,2021,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,420.077,420.077,78.68,831407.68
202111,2021Q4,2021,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,415.095,415.095,102.748,822904.04
202112,2021Q4,2021,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,418.966,418.966,94.189,831948.66
202201,2022Q1,2022,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,449.077,449.077,67.925,893213.39
202202,2022Q1,2022,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,427.389,427.389,104.105,851480.73
202203,2022Q1,2022,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,462.015,462.015,91.218,921985.73
202204,2022Q2,2022,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,449.115,449.115,122.682,897722.81
202205,2022Q2,2022,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,383.872,383.872,88.561,768577.1
202206,2022Q2,2022,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,429.627,429.627,97.433,861608.84
202207,2022Q3,2022,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,377.761,377.761,103.808,758844.05
202208,2022Q3,2022,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,369.307,369.307,109.879,743085.23
202209,2022Q3,2022,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,371.637,371.637,80.171,749009.13
202210,2022Q4,2022,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,372.581,372.581,79.981,752152.21
202211,2022Q4,2022,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,332.298,332.298,68.547,671939.02
202212,2022Q4,2022,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,437.736,437.736,108.523,886606.15
202301,2023Q1,2023,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,448.703,448.703,99.313,910319.88
202302,2023Q1,2023,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,461.232,461.232,84.172,937283.61
202303,2023Q1,2023,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,469.996,469.996,91.908,956669.78
202304,2023Q2,2023,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,445.964,445.964,102.585,909253.95
202305,2023Q2,2023,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,423.784,423.784,90.969,865457.85
202306,2023Q2,2023,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,411.329,411.329,101.713,841409.29
202307,2023Q3,2023,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,376.503,376.503,93.605,771442.87
202308,2023Q3,2023,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,396.412,396.412,69.67,813577.32
202309,2023Q3,2023,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,371.657,371.657,94.59,764029.59
202310,2023Q4,2023,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,483.257,483.257,45.293,995092.87
202311,2023Q4,2023,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,464.569,464.569,78.121,958190.57
202312,2023Q4,2023,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,492.066,492.066,116.164,1016581.02
202401,2024Q1,2024,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,490.925,490.925,117.707,1015899.37
202402,2024Q1,2024,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,399.932,399.932,83.04,828967.82
202403,2024Q1,2024,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,476.433,476.433,88.458,989169.51
202404,2024Q2,2024,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,435.403,435.403,72.893,905476.02
202405,2024Q2,2024,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,470.344,470.344,115.604,979755.88
202406,2024Q2,2024,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,353.089,353.089,52.033,736720.86
202407,2024Q3,2024,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,468.208,468.208,138.18,978529.59
202408,2024Q3,2024,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,512.493,512.493,141.296,1072852.39
202409,2024Q3,2024,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,440.928,440.928,70.015,924561.45
202410,2024Q4,2024,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,458.707,458.707,82.538,963430.11
202411,2024Q4,2024,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,442.355,442.355,82.513,930621.36
202412,2024Q4,2024,4007,GA-ECO-007,5101,Retivue,OPH,N,IMS,NON-RETAIL,444.683,444.683,70.009,937064.0
202101,2021Q1,2021,4008,NC-ECO-008,5101,Retivue,OPH,N,IMS,NON-RETAIL,120.772,120.772,16.334,235506.11
202102,2021Q1,2021,4008,NC-ECO-008,5101,Retivue,OPH,N,IMS,NON-RETAIL,116.795,116.795,25.936,228126.26
202103,2021Q1,2021,4008,NC-ECO-008,5101,Retivue,OPH,N,IMS,NON-RETAIL,119.713,119.713,27.611,234211.14
202104,2021Q2,2021,4008,NC-ECO-008,5101,Retivue,OPH,N,IMS,NON-RETAIL,109.061,109.061,13.687,213724.03
202105,2021Q2,2021,4008,NC-ECO-008,5101,Retivue,OPH,N,IMS,NON-RETAIL,133.432,133.432,35.876,261915.72
202106,2021Q2,2021,4008,NC-ECO-008,5101,Retivue,OPH,N,ims,NON-RETAIL,104.587,104.587,16.788,205634.85
202107,2021Q3,2021,4008,NC-ECO-008,5101,Retivue,OPH,N,IMS,NON-RETAIL,110.608,110.608,24.381,217832.69
202108,2021Q3,2021,4008,NC-ECO-008,5101,Retivue,OPH,N,IMS,NON-RETAIL,127.253,127.253,20.734,251026.93
202109,2021Q3,2021,4008,NC-ECO-008,5101,Retivue,OPH,N,IMS,NON-RETAIL,109.955,109.955,26.137,217261.01
202110,2021Q4,2021,4008,NC-ECO-008,5101,Retivue,OPH,N,IMS,NON-RETAIL,139.314,139.314,26.307,275726.9
202111,2021Q4,2021,4008,NC-ECO-008,5101,Retivue,OPH,N,IMS,NON-RETAIL,127.804,127.804,26.052,253364.81
202112,2021Q4,2021,4008,NC-ECO-008,5101,Retivue,OPH,N,IMS,NON-RETAIL,115.832,115.832,25.402,230009.27
202201,2022Q1,2022,4008,NC-ECO-008,5101,Retivue,OPH,N,IMS,NON-RETAIL,130.633,130.633,42.39,259828.92
202202,2022Q1,2022,4008,NC-ECO-008,5101,Retivue,OPH,N,IMS,NON-RETAIL,126.16,126.16,22.26,251345.98
202203,2022Q1,2022,4008,NC-ECO-008,5101,Retivue,OPH,N,IMS,NON-RETAIL,122.645,122.645,31.723,244748.21
202204,2022Q2,2022,4008,NC-ECO-008,5101,Retivue,OPH,N,IMS,NON-RETAIL,132.712,132.712,31.295,265274.2
202205,2022Q2,2022,4008,NC-ECO-008,5101,Retivue,OPH,N,IMS,NON-RETAIL,141.645,141.645,32.243,283597.61
202206,2022Q2,2022,4008,NC-ECO-008,5101,Retivue,OPH,N,IMS,NON-RETAIL,106.814,106.814,28.931,214212.44
202207,2022Q3,2022,4008,NC-ECO-008,5101,Retivue,OPH,N,IMS,NON-RETAIL,141.601,141.601,27.611,284446.35
202208,2022Q3,2022,4008,NC-ECO-008,5101,Retivue,OPH,N,IMS,NON-RETAIL,126.559,126.559,20.445,254651.32
202209,2022Q3,2022,4008,NC-ECO-008,5101,Retivue,OPH,N,IMS,NON-RETAIL,138.746,138.746,45.381,279633.38
