date_year_month,ecosystem_id,product_brand_id,product_brand_name,rep_calls,samples_delivered,digital_impressions,speaker_programs,copay_redemptions,nba_suggestions,marketing_spend_usd
202410,4007,5101,Retivue,5,0,285.0,0,26,11,2006.5
202411,4007,5101,Retivue,6,0,251.0,0,47,15,2325.9
202412,4007,5101,Retivue,2,0,274.0,0,19,7,946.6
202501,4007,5101,Retivue,3,0,508.0,0,18,6,1507.2
202502,4007,5101,Retivue,2,0,231.0,0,13,3,907.9
202503,4007,5101,Retivue,3,0,451.0,0,18,8,1455.9
202504,4007,5101,Retivue,5,0,540.0,1,54,12,6436.0
202505,4007,5101,Retivue,4,0,437.0,1,23,10,5993.3
202506,4007,5101,Retivue,2,0,96.0,0,20,4,786.4
202101,4008,5101,Retivue,0,0,0.0,0,0,0,0.0
202102,4008,5101,Retivue,0,0,33.0,0,7,0,29.7
202103,4008,5101,Retivue,0,0,54.0,0,9,0,48.6
202104,4008,5101,Retivue,0,0,72.0,0,0,0,64.8
202105,4008,5101,Retivue,0,0,0.0,1,5,0,4200.0
202106,4008,5101,Retivue,0,0,0.0,0,6,0,0.0
202107,4008,5101,Retivue,0,0,0.0,0,0,0,0.0
202108,4008,5101,Retivue,0,0,4.0,0,0,0,3.6
202109,4008,5101,Retivue,0,0,0.0,0,0,0,0.0
202110,4008,5101,Retivue,0,0,8.0,0,0,0,7.2
202111,4008,5101,Retivue,1,0,186.0,0,18,1,517.4
202112,4008,5101,Retivue,1,0,2.0,0,0,2,351.8
202201,4008,5101,Retivue,0,0,6.0,0,0,0,5.4
202202,4008,5101,Retivue,0,0,33.0,0,0,0,29.7
202203,4008,5101,Retivue,0,0,7.0,0,0,0,6.3
202204,4008,5101,Retivue,0,0,27.0,0,0,0,24.3
202205,4008,5101,Retivue,0,0,0.0,0,5,0,0.0
202206,4008,5101,Retivue,0,0,0.0,0,0,0,0.0
202207,4008,5101,Retivue,0,0,28.0,0,16,0,25.2
202208,4008,5101,Retivue,0,0,0.0,0,0,0,0.0
202209,4008,5101,Retivue,0,0,0.0,0,14,0,0.0
202210,4008,5101,Retivue,0,0,30.0,0,22,0,27.0
202211,4008,5101,Retivue,0,0,28.0,0,0,0,25.2
202212,4008,5101,Retivue,0,0,0.0,0,0,0,0.0
202301,4008,5101,Retivue,0,0,0.0,0,21,0,0.0
202302,4008,5101,Retivue,0,0,0.0,0,27,0,0.0
202303,4008,5101,Retivue,0,0,0.0,0,15,0,0.0
202304,4008,5101,Retivue,0,0,13.0,0,0,0,11.7
202305,4008,5101,Retivue,0,0,38.0,0,0,0,34.2
202306,4008,5101,Retivue,0,0,12.0,0,0,0,10.8
202307,4008,5101,Retivue,1,0,127.0,0,0,1,464.3
202308,4008,5101,Retivue,0,0,0.0,0,28,0,0.0
202309,4008,5101,Retivue,0,0,36.0,0,20,1,32.4
202310,4008,5101,Retivue,1,0,131.0,0,31,3,467.9
202311,4008,5101,Retivue,0,0,0.0,0,10,1,0.0
202312,4008,5101,Retivue,0,0,0.0,0,17,0,0.0
202401,4008,5101,Retivue,0,0,12.0,1,0,1,4210.8
202402,4008,5101,Retivue,0,0,8.0,0,0,0,7.2
202403,4008,5101,Retivue,0,0,15.0,0,0,0,13.5
202404,4008,5101,Retivue,0,0,0.0,0,0,0,0.0
202405,4008,5101,Retivue,0,0,4.0,0,2,2,3.6
202406,4008,5101,Retivue,1,0,153.0,0,0,4,487.7
202407,4008,5101,Retivue,0,0,0.0,0,0,0,0.0
202408,4008,5101,Retivue,0,0,0.0,0,54,0,0.0
202409,4008,5101,Retivue,0,0,27.0,0,13,0,24.3
202410,4008,5101,Retivue,0,0,11.0,0,13,0,9.9
202411,4008,5101,Retivue,1,0,106.0,0,0,5,445.4
202412,4008,5101,Retivue,0,0,0.0,0,0,0,0.0
202501,4008,5101,Retivue,0,0,0.0,0,0,0,0.0
202502,4008,5101,Retivue,0,0,13.0,0,0,1,11.7
202503,4008,5101,Retivue,0,0,0.0,0,0,1,0.0
202504,4008,5101,Retivue,0,0,0.0,0,13,0,0.0
202505,4008,5101,Retivue,0,0,14.0,0,0,0,12.6
202506,4008,5101,Retivue,0,0,16.0,1,0,0,4214.4
202101,4009,5101,Retivue,4,0,465.0,0,50,7,1818.5
202102,4009,5101,Retivue,2,0,175.0,0,62,3,857.5
202103,4009,5101,Retivue,4,0,130.0,0,67,2,1517.0
202104,4009,5101,Retivue,4,0,357.0,0,31,11,1721.3
202105,4009,5101,Retivue,1,0,,0,1,1,587.6
202106,4009,5101,Retivue,5,0,319.0,0,55,13,2037.1
202107,4009,5101,Retivue,1,0,151.0,0,15,2,485.9
202108,4009,5101,Retivue,5,0,553.0,0,44,6,2247.7
202109,4009,5101,Retivue,2,0,191.0,0,28,4,871.9
202110,4009,5101,Retivue,3,0,,0,15,4,1455.0
202111,4009,5101,Retivue,3,0,221.0,0,32,8,1248.9
202112,4009,5101,Retivue,3,0,197.0,1,70,8,5427.3
202201,4009,5101,Retivue,1,0,166.0,0,21,3,499.4
202202,4009,5101,Retivue,2,0,318.0,0,40,4,986.2
202203,4009,5101,Retivue,3,0,351.0,0,46,6,1365.9
202204,4009,5101,Retivue,5,0,921.0,0,45,9,2578.9
202205,4009,5101,Retivue,4,0,501.0,0,51,8,1850.9
202206,4009,5101,Retivue,6,0,650.0,0,15,23,2685.0
202207,4009,5101,Retivue,10,0,953.0,0,29,19,4357.7
202208,4009,5101,Retivue,4,0,345.0,0,2,7,1710.5
202209,4009,5101,Retivue,2,0,411.0,0,25,4,1069.9
202210,4009,5101,Retivue,1,0,73.0,0,0,4,415.7
202211,4009,5101,Retivue,0,0,0.0,0,0,0,0.0
202212,4009,5101,Retivue,1,0,158.0,0,17,1,492.2
202301,4009,5101,Retivue,1,0,124.0,0,0,1,461.6
202302,4009,5101,Retivue,5,0,251.0,0,20,8,1975.9
202303,4009,5101,Retivue,4,0,,0,26,11,1786.1
202304,4009,5101,Retivue,7,0,632.0,0,59,16,3018.8
202305,4009,5101,Retivue,3,0,487.0,0,0,8,1488.3
202306,4009,5101,Retivue,2,0,96.0,0,30,6,786.4
202307,4009,5101,Retivue,3,0,297.0,0,48,4,1317.3
202308,4009,5101,Retivue,3,0,306.0,0,29,3,1325.4
202309,4009,5101,Retivue,6,0,1161.0,0,46,21,3144.9
202310,4009,5101,Retivue,1,0,40.0,0,59,3,386.0
202311,4009,5101,Retivue,4,0,78.0,0,24,10,1470.2
202312,4009,5101,Retivue,9,0,1781.0,0,62,19,4752.9
202401,4009,5101,Retivue,1,0,156.0,0,0,3,490.4
202402,4009,5101,Retivue,5,0,573.0,0,22,11,2265.7
202403,4009,5101,Retivue,3,0,373.0,0,45,6,1385.7
202404,4009,5101,Retivue,3,0,525.0,0,0,6,1522.5
202405,4009,5101,Retivue,4,0,685.0,0,35,9,2016.5
202406,4009,5101,Retivue,2,0,,0,27,3,795.4
202407,4009,5101,Retivue,3,0,469.0,0,18,6,1472.1
202408,4009,5101,Retivue,2,0,214.0,0,22,3,892.6
202409,4009,5101,Retivue,0,0,0.0,0,6,0,0.0
202410,4009,5101,Retivue,5,0,512.0,0,67,10,2210.8
202411,4009,5101,Retivue,6,0,895.0,0,42,15,2905.5
202412,4009,5101,Retivue,0,0,4.0,0,0,0,3.6
202501,4009,5101,Retivue,3,0,516.0,0,28,3,1514.4
202502,4009,5101,Retivue,3,0,522.0,0,76,9,1519.8
202503,4009,5101,Retivue,2,0,277.0,0,5,6,949.3
202504,4009,5101,Retivue,6,0,618.0,0,60,10,2656.2
202505,4009,5101,Retivue,5,0,460.0,0,72,9,2164.0
202506,4009,5101,Retivue,4,0,529.0,0,3,10,1876.1
202101,4010,5101,Retivue,1,0,118.0,0,0,3,456.2
202102,4010,5101,Retivue,2,0,261.0,0,0,1,934.9
202103,4010,5101,Retivue,4,0,378.0,0,8,9,1740.2
202104,4010,5101,Retivue,2,0,271.0,0,29,3,943.9
202105,4010,5101,Retivue,0,0,2.0,0,0,0,1.8
202106,4010,5101,Retivue,4,0,513.0,0,42,10,1861.7
202107,4010,5101,Retivue,1,0,229.0,1,0,2,4756.1
202108,4010,5101,Retivue,1,0,198.0,0,0,1,528.2
202109,4010,5101,Retivue,2,0,148.0,0,11,7,833.2
202110,4010,5101,Retivue,1,0,73.0,0,27,6,415.7
202111,4010,5101,Retivue,1,0,49.0,0,41,4,394.1
202112,4010,5101,Retivue,2,0,88.0,0,23,6,779.2
202201,4010,5101,Retivue,5,0,253.0,0,59,5,1977.7
202202,4010,5101,Retivue,1,0,173.0,0,42,3,505.7
202203,4010,5101,Retivue,3,0,393.0,0,14,4,1403.7
202204,4010,5101,Retivue,5,0,660.0,0,66,11,2344.0
202205,4010,5101,Retivue,2,0,0.0,0,15,5,700.0
202206,4010,5101,Retivue,4,0,470.0,0,42,10,1823.0
202207,4010,5101,Retivue,2,0,327.0,0,33,5,994.3
202208,4010,5101,Retivue,4,0,168.0,0,25,8,1551.2
202209,4010,5101,Retivue,2,0,19.0,0,66,3,717.1
202210,4010,5101,Retivue,6,0,712.0,0,37,12,2740.8
202211,4010,5101,Retivue,2,0,262.0,0,36,6,935.8
202212,4010,5101,Retivue,1,0,158.0,0,0,1,492.2
202301,4010,5101,Retivue,3,0,565.0,0,21,3,1558.5
202302,4010,5101,Retivue,4,0,512.0,0,61,7,1860.8
202303,4010,5101,Retivue,2,0,399.0,0,6,5,1059.1
202304,4010,5101,Retivue,3,0,493.0,0,20,10,1493.7
202305,4010,5101,Retivue,1,0,158.0,1,30,4,4692.2
202306,4010,5101,Retivue,2,0,292.0,0,5,2,962.8
202307,4010,5101,Retivue,2,0,230.0,0,52,2,907.0
202308,4010,5101,Retivue,2,0,,1,5,4,5057.5
202309,4010,5101,Retivue,1,0,28.0,0,0,2,375.2
202310,4010,5101,Retivue,2,0,343.0,0,50,2,1008.7
202311,4010,5101,Retivue,3,0,305.0,0,30,6,1324.5
202312,4010,5101,Retivue,4,0,507.0,0,58,7,1856.3
202401,4010,5101,Retivue,0,0,22.0,0,0,0,19.8
202402,4010,5101,Retivue,2,0,288.0,0,26,4,959.2
202403,4010,5101,Retivue,3,0,518.0,0,40,8,1516.2
202404,4010,5101,Retivue,2,0,,0,2,2,944.8
202405,4010,5101,Retivue,0,0,43.0,0,16,0,38.7
202406,4010,5101,Retivue,0,0,0.0,0,0,0,0.0
202407,4010,5101,Retivue,2,0,205.0,1,56,4,5084.5
202408,4010,5101,Retivue,2,0,148.0,1,2,2,5033.2
202409,4010,5101,Retivue,4,0,331.0,0,38,6,1697.9
202410,4010,5101,Retivue,2,0,306.0,0,20,3,975.4
202411,4010,5101,Retivue,1,0,45.0,1,0,1,4590.5
202412,4010,5101,Retivue,2,0,290.0,0,0,6,961.0
202501,4010,5101,Retivue,2,0,316.0,0,54,2,984.4
202502,4010,5101,Retivue,1,0,56.0,0,38,1,400.4
202503,4010,5101,Retivue,0,0,,0,0,0,0.0
202504,4010,5101,Retivue,1,0,255.0,0,24,3,579.5
202505,4010,5101,Retivue,4,0,586.0,0,20,12,1927.4
202506,4010,5101,Retivue,4,0,970.0,0,36,3,2273.0
202101,4011,5101,Retivue,3,0,367.0,0,2,2,1380.3
202102,4011,5101,Retivue,6,0,936.0,0,59,18,2942.4
202103,4011,5101,Retivue,6,0,768.0,1,44,12,6991.2
202104,4011,5101,Retivue,4,0,408.0,0,16,5,1767.2
202105,4011,5101,Retivue,6,0,430.0,0,67,11,2487.0
202106,4011,5101,Retivue,6,0,677.0,0,46,7,2709.3
202107,4011,5101,Retivue,1,0,115.0,0,0,3,453.5
202108,4011,5101,Retivue,1,0,51.0,0,2,1,395.9
202109,4011,5101,Retivue,5,0,580.0,0,47,12,2272.0
202110,4011,5101,Retivue,3,0,515.0,0,30,5,1513.5
202111,4011,5101,Retivue,4,0,,0,0,9,1891.4
202112,4011,5101,Retivue,3,0,388.0,0,18,8,1399.2
202201,4011,5101,Retivue,1,0,167.0,0,0,3,500.3
202202,4011,5101,Retivue,3,0,325.0,1,20,5,5542.5
202203,4011,5101,Retivue,2,0,360.0,0,30,3,1024.0
202204,4011,5101,Retivue,4,0,309.0,0,16,5,1678.1
202205,4011,5101,Retivue,8,0,507.0,0,42,18,3256.3
202206,4011,5101,Retivue,4,0,774.0,1,5,10,6296.6
202207,4011,5101,Retivue,4,0,479.0,0,31,8,1831.1
202208,4011,5101,Retivue,2,0,297.0,0,0,8,967.3
202209,4011,5101,Retivue,2,0,,1,0,6,4929.7
202210,4011,5101,Retivue,3,0,418.0,0,23,8,1426.2
202211,4011,5101,Retivue,8,0,1456.0,0,44,20,4110.4
202212,4011,5101,Retivue,3,0,634.0,0,4,7,1620.6
202301,4011,5101,Retivue,2,0,220.0,0,0,5,898.0
202302,4011,5101,Retivue,2,0,0.0,0,0,4,700.0
202303,4011,5101,Retivue,5,0,808.0,0,32,13,2477.2
202304,4011,5101,Retivue,3,0,400.0,0,21,7,1410.0
202305,4011,5101,Retivue,2,0,310.0,0,57,2,979.0
202306,4011,5101,Retivue,1,0,123.0,0,0,1,460.7
202307,4011,5101,Retivue,6,0,349.0,0,29,11,2414.1
202308,4011,5101,Retivue,6,0,1074.0,0,65,11,3066.6
202309,4011,5101,Retivue,3,0,393.0,0,11,4,1403.7
202310,4011,5101,Retivue,1,0,81.0,0,8,0,422.9
202311,4011,5101,Retivue,4,0,524.0,0,20,8,1871.6
202312,4011,5101,Retivue,5,0,594.0,0,34,9,2284.6
202401,4011,5101,Retivue,4,0,658.0,0,8,6,1992.2
202402,4011,5101,Retivue,2,0,402.0,0,0,5,1061.8
202403,4011,5101,Retivue,5,0,528.0,0,24,5,2225.2
202404,4011,5101,Retivue,3,0,255.0,0,20,5,1279.5
202405,4011,5101,Retivue,10,0,1243.0,0,47,14,4618.7
202406,4011,5101,Retivue,3,0,498.0,1,11,8,5698.2
202407,4011,5101,Retivue,7,0,957.0,0,62,16,3311.3
202408,4011,5101,Retivue,3,0,435.0,0,56,6,1441.5
202409,4011,5101,Retivue,1,0,204.0,0,0,2,533.6
202410,4011,5101,Retivue,2,0,429.0,0,38,8,1086.1
202411,4011,5101,Retivue,10,0,1269.0,0,52,18,4642.1
202412,4011,5101,Retivue,1,0,38.0,0,1,1,384.2
202501,4011,5101,Retivue,5,0,864.0,0,33,11,2527.6
202502,4011,5101,Retivue,3,0,523.0,0,0,4,1520.7
202503,4011,5101,Retivue,3,0,165.0,0,15,7,1198.5
202504,4011,5101,Retivue,5,0,392.0,0,44,11,2102.8
202505,4011,5101,Retivue,1,0,164.0,0,21,3,497.6
202506,4011,5101,Retivue,2,0,193.0,0,4,6,873.7
202101,4012,5101,Retivue,0,0,0.0,0,0,0,0.0
202102,4012,5101,Retivue,1,0,152.0,0,32,2,486.8
202103,4012,5101,Retivue,1,0,44.0,0,0,2,389.6
202104,4012,5101,Retivue,0,0,2.0,0,0,0,1.8
202105,4012,5101,Retivue,0,0,5.0,0,0,0,4.5
202106,4012,5101,Retivue,0,0,14.0,0,18,0,12.6
202107,4012,5101,Retivue,0,0,0.0,0,0,1,0.0
202108,4012,5101,Retivue,0,0,0.0,0,30,0,0.0
202109,4012,5101,Retivue,0,0,45.0,0,0,0,40.5
202110,4012,5101,Retivue,0,0,0.0,1,11,0,4200.0
202111,4012,5101,Retivue,0,0,0.0,0,0,1,0.0
202112,4012,5101,Retivue,0,0,52.0,0,10,0,46.8
202201,4012,5101,Retivue,1,0,258.0,0,0,1,582.2
202202,4012,5101,Retivue,0,0,0.0,0,12,0,0.0
202203,4012,5101,Retivue,0,0,0.0,0,17,0,0.0
202204,4012,5101,Retivue,0,0,2.0,0,0,0,1.8
202205,4012,5101,Retivue,0,0,0.0,0,9,0,0.0
202206,4012,5101,Retivue,0,0,0.0,0,9,0,0.0
202207,4012,5101,Retivue,0,0,0.0,0,0,0,0.0
202208,4012,5101,Retivue,0,0,13.0,0,0,0,11.7
202209,4012,5101,Retivue,0,0,1.0,0,12,0,0.9
202210,4012,5101,Retivue,0,0,9.0,0,26,0,8.1
202211,4012,5101,Retivue,1,0,102.0,0,13,3,441.8
202212,4012,5101,Retivue,0,0,0.0,0,0,0,0.0
202301,4012,5101,Retivue,0,0,0.0,0,0,0,0.0
202302,4012,5101,Retivue,0,0,7.0,0,0,0,6.3
202303,4012,5101,Retivue,0,0,0.0,0,11,1,0.0
202304,4012,5101,Retivue,0,0,0.0,0,22,0,0.0
202305,4012,5101,Retivue,0,0,54.0,0,33,0,48.6
202306,4012,5101,Retivue,0,0,0.0,0,0,0,0.0
202307,4012,5101,Retivue,0,0,20.0,0,4,0,18.0
202308,4012,5101,Retivue,0,0,27.0,0,53,0,24.3
202309,4012,5101,Retivue,0,0,6.0,0,0,0,5.4
202310,4012,5101,Retivue,0,0,0.0,0,0,0,0.0
202311,4012,5101,Retivue,1,0,193.0,0,0,2,523.7
202312,4012,5101,Retivue,1,0,127.0,0,22,2,464.3
202401,4012,5101,Retivue,0,0,12.0,1,0,0,4210.8
202402,4012,5101,Retivue,0,0,1.0,0,8,0,0.9
202403,4012,5101,Retivue,0,0,6.0,0,0,0,5.4
202404,4012,5101,Retivue,0,0,0.0,0,13,0,0.0
202405,4012,5101,Retivue,0,0,,0,0,0,31.5
202406,4012,5101,Retivue,0,0,3.0,0,13,2,2.7
202407,4012,5101,Retivue,0,0,7.0,0,15,0,6.3
202408,4012,5101,Retivue,0,0,0.0,0,19,0,0.0
202409,4012,5101,Retivue,0,0,0.0,0,26,0,0.0
202410,4012,5101,Retivue,0,0,0.0,0,0,0,0.0
202411,4012,5101,Retivue,0,0,0.0,0,0,0,0.0
202412,4012,5101,Retivue,0,0,2.0,0,13,0,1.8
202501,4012,5101,Retivue,1,0,60.0,0,40,3,404.0
202502,4012,5101,Retivue,0,0,0.0,0,0,0,0.0
202503,4012,5101,Retivue,0,0,73.0,0,0,0,65.7
202504,4012,5101,Retivue,0,0,7.0,0,0,0,6.3
202505,4012,5101,Retivue,1,0,160.0,0,14,3,494.0
202506,4012,5101,Retivue,0,0,0.0,0,8,0,0.0
202101,4013,5101,Retivue,0,0,0.0,0,7,0,0.0
202102,4013,5101,Retivue,0,0,0.0,0,5,0,0.0
202103,4013,5101,Retivue,0,0,0.0,0,0,0,0.0
202104,4013,5101,Retivue,0,0,0.0,0,0,0,0.0
202105,4013,5101,Retivue,0,0,32.0,0,27,0,28.8
202106,4013,5101,Retivue,0,0,0.0,0,11,0,0.0
202107,4013,5101,Retivue,0,0,22.0,0,0,0,19.8
202108,4013,5101,Retivue,1,0,120.0,0,18,1,458.0
202109,4013,5101,Retivue,0,0,14.0,0,0,0,12.6
202110,4013,5101,Retivue,0,0,,0,11,1,45.0
202111,4013,5101,Retivue,0,0,0.0,0,7,0,0.0
202112,4013,5101,Retivue,0,0,0.0,0,0,0,0.0
202201,4013,5101,Retivue,0,0,23.0,0,14,0,20.7
202202,4013,5101,Retivue,1,0,98.0,0,15,0,438.2
202203,4013,5101,Retivue,1,0,151.0,0,0,2,485.9
202204,4013,5101,Retivue,0,0,0.0,0,0,0,0.0
202205,4013,5101,Retivue,0,0,23.0,1,15,0,4220.7
202206,4013,5101,Retivue,0,0,16.0,0,9,0,14.4
202207,4013,5101,Retivue,0,0,55.0,0,0,0,49.5
202208,4013,5101,Retivue,0,0,23.0,0,0,1,20.7
202209,4013,5101,Retivue,1,0,114.0,0,0,4,452.6
202210,4013,5101,Retivue,1,0,111.0,0,8,2,449.9
202211,4013,5101,Retivue,0,0,0.0,0,0,0,0.0
202212,4013,5101,Retivue,1,0,,0,0,3,471.5
202301,4013,5101,Retivue,0,0,0.0,0,0,0,0.0
202302,4013,5101,Retivue,1,0,141.0,0,2,0,476.9
202303,4013,5101,Retivue,0,0,39.0,0,30,0,35.1
202304,4013,5101,Retivue,0,0,10.0,0,0,0,9.0
202305,4013,5101,Retivue,0,0,0.0,0,0,0,0.0
202306,4013,5101,Retivue,0,0,52.0,0,22,0,46.8
202307,4013,5101,Retivue,0,0,0.0,0,15,0,0.0
202308,4013,5101,Retivue,0,0,0.0,0,5,0,0.0
202309,4013,5101,Retivue,0,0,11.0,0,35,0,9.9
202310,4013,5101,Retivue,0,0,0.0,0,2,0,0.0
202311,4013,5101,Retivue,1,0,54.0,0,30,2,398.6
202312,4013,5101,Retivue,0,0,2.0,0,0,0,1.8
202401,4013,5101,Retivue,0,0,68.0,0,8,0,61.2
202402,4013,5101,Retivue,0,0,13.0,0,25,1,11.7
202403,4013,5101,Retivue,0,0,0.0,0,15,0,0.0
202404,4013,5101,Retivue,0,0,8.0,1,0,1,4207.2
202405,4013,5101,Retivue,0,0,0.0,0,18,0,0.0
202406,4013,5101,Retivue,0,0,8.0,0,19,0,7.2
202407,4013,5101,Retivue,0,0,0.0,0,0,0,0.0
202408,4013,5101,Retivue,1,0,179.0,0,13,0,511.1
202409,4013,5101,Retivue,1,0,109.0,0,0,0,448.1
202410,4013,5101,Retivue,1,0,51.0,0,0,0,395.9
202411,4013,5101,Retivue,1,0,102.0,0,17,0,441.8
202412,4013,5101,Retivue,0,0,15.0,0,0,0,13.5
202501,4013,5101,Retivue,0,0,0.0,0,0,0,0.0
202502,4013,5101,Retivue,0,0,,0,29,1,18.0
202503,4013,5101,Retivue,0,0,0.0,1,0,1,4200.0
202504,4013,5101,Retivue,0,0,9.0,0,3,1,8.1
202505,4013,5101,Retivue,0,0,0.0,0,15,0,0.0
202506,4013,5101,Retivue,0,0,0.0,0,0,0,0.0
202101,4014,5101,Retivue,6,0,478.0,0,58,11,2530.2
202102,4014,5101,Retivue,2,0,290.0,0,9,1,961.0
202103,4014,5101,Retivue,5,0,719.0,0,54,12,2397.1
202104,4014,5101,Retivue,3,0,302.0,0,18,4,1321.8
202105,4014,5101,Retivue,5,0,874.0,0,30,10,2536.6
202106,4014,5101,Retivue,1,0,44.0,0,20,1,389.6
202107,4014,5101,Retivue,4,0,361.0,0,69,7,1724.9
202108,4014,5101,Retivue,6,0,634.0,0,1,11,2670.6
202109,4014,5101,Retivue,3,0,199.0,0,33,9,1229.1
202110,4014,5101,Retivue,1,0,120.0,0,0,1,458.0
202111,4014,5101,Retivue,2,0,,0,18,5,956.5
202112,4014,5101,Retivue,4,0,762.0,0,21,6,2085.8
202201,4014,5101,Retivue,2,0,323.0,0,30,4,990.7
202202,4014,5101,Retivue,2,0,377.0,0,8,2,1039.3
202203,4014,5101,Retivue,9,0,298.0,0,110,22,3418.2
202204,4014,5101,Retivue,2,0,206.0,0,48,7,885.4
202205,4014,5101,Retivue,0,0,24.0,0,0,1,21.6
202206,4014,5101,Retivue,1,0,124.0,0,28,2,461.6
202207,4014,5101,Retivue,5,0,419.0,0,86,13,2127.1
202208,4014,5101,Retivue,0,0,0.0,0,40,0,0.0
202209,4014,5101,Retivue,5,0,714.0,0,59,13,2392.6
202210,4014,5101,Retivue,4,0,471.0,0,9,8,1823.9
202211,4014,5101,Retivue,6,0,895.0,0,50,17,2905.5
202212,4014,5101,Retivue,7,0,465.0,0,62,16,2868.5
202301,4014,5101,Retivue,3,0,465.0,0,2,8,1468.5
202302,4014,5101,Retivue,5,0,403.0,0,29,5,2112.7
202303,4014,5101,Retivue,4,0,302.0,0,0,8,1671.8
202304,4014,5101,Retivue,1,0,0.0,0,0,1,350.0
202305,4014,5101,Retivue,1,0,128.0,0,11,4,465.2
202306,4014,5101,Retivue,5,0,554.0,1,32,11,6448.6
202307,4014,5101,Retivue,3,0,409.0,0,48,7,1418.1
202308,4014,5101,Retivue,4,0,357.0,0,47,5,1721.3
202309,4014,5101,Retivue,2,0,385.0,0,0,5,1046.5
202310,4014,5101,Retivue,3,0,82.0,0,17,7,1123.8
202311,4014,5101,Retivue,1,0,,1,22,1,4683.2
202312,4014,5101,Retivue,1,0,145.0,0,4,2,480.5
202401,4014,5101,Retivue,2,0,183.0,0,0,3,864.7
202402,4014,5101,Retivue,5,0,421.0,0,69,7,2128.9
202403,4014,5101,Retivue,2,0,317.0,0,0,1,985.3
202404,4014,5101,Retivue,4,0,358.0,0,35,7,1722.2
202405,4014,5101,Retivue,6,0,1022.0,0,25,8,3019.8
202406,4014,5101,Retivue,2,0,352.0,0,42,2,1016.8
202407,4014,5101,Retivue,3,0,255.0,0,0,8,1279.5
202408,4014,5101,Retivue,2,0,152.0,0,32,1,836.8
202409,4014,5101,Retivue,1,0,160.0,0,9,2,494.0
202410,4014,5101,Retivue,4,0,452.0,0,49,10,1806.8
202411,4014,5101,Retivue,0,0,21.0,0,21,0,18.9
202412,4014,5101,Retivue,3,0,376.0,0,49,5,1388.4
202501,4014,5101,Retivue,4,0,328.0,0,47,8,1695.2
202502,4014,5101,Retivue,4,0,756.0,0,37,9,2080.4
202503,4014,5101,Retivue,4,0,336.0,0,28,7,1702.4
202504,4014,5101,Retivue,3,0,,1,35,7,5662.2
202505,4014,5101,Retivue,1,0,266.0,0,40,6,589.4
202506,4014,5101,Retivue,7,0,1210.0,0,38,9,3539.0
202101,4015,5101,Retivue,0,0,35.0,0,0,0,31.5
202102,4015,5101,Retivue,1,0,216.0,0,16,0,544.4
202103,4015,5101,Retivue,1,0,79.0,0,0,2,421.1
202104,4015,5101,Retivue,0,0,0.0,0,0,0,0.0
202105,4015,5101,Retivue,0,0,0.0,0,0,0,0.0
202106,4015,5101,Retivue,1,0,124.0,0,0,1,461.6
202107,4015,5101,Retivue,1,0,,0,0,1,437.3
202108,4015,5101,Retivue,0,0,0.0,0,2,0,0.0
202109,4015,5101,Retivue,1,0,140.0,0,0,2,476.0
202110,4015,5101,Retivue,0,0,0.0,0,16,0,0.0
202111,4015,5101,Retivue,0,0,25.0,0,0,0,22.5
202112,4015,5101,Retivue,1,0,209.0,0,4,2,538.1
202201,4015,5101,Retivue,0,0,0.0,0,0,0,0.0
202202,4015,5101,Retivue,1,0,45.0,1,0,2,4590.5
202203,4015,5101,Retivue,0,0,0.0,0,0,0,0.0
202204,4015,5101,Retivue,2,0,251.0,0,17,1,925.9
202205,4015,5101,Retivue,0,0,14.0,0,12,0,12.6
202206,4015,5101,Retivue,2,0,99.0,0,28,3,789.1
202207,4015,5101,Retivue,1,0,78.0,0,15,1,420.2
202208,4015,5101,Retivue,0,0,0.0,0,7,0,0.0
202209,4015,5101,Retivue,1,0,110.0,0,11,3,449.0
202210,4015,5101,Retivue,0,0,12.0,0,6,0,10.8
202211,4015,5101,Retivue,0,0,0.0,0,26,1,0.0
202212,4015,5101,Retivue,2,0,298.0,0,54,4,968.2
202301,4015,5101,Retivue,2,0,195.0,0,2,3,875.5
202302,4015,5101,Retivue,0,0,23.0,0,0,0,20.7
202303,4015,5101,Retivue,0,0,53.0,0,0,0,47.7
202304,4015,5101,Retivue,2,0,192.0,0,15,2,872.8
202305,4015,5101,Retivue,2,0,102.0,0,47,6,791.8
202306,4015,5101,Retivue,0,0,0.0,0,40,0,0.0
202307,4015,5101,Retivue,0,0,0.0,0,11,0,0.0
202308,4015,5101,Retivue,0,0,0.0,0,9,0,0.0
202309,4015,5101,Retivue,2,0,269.0,1,23,5,5142.1
202310,4015,5101,Retivue,0,0,22.0,0,17,0,19.8
202311,4015,5101,Retivue,0,0,36.0,0,25,0,32.4
202312,4015,5101,Retivue,1,0,240.0,0,37,2,566.0
202401,4015,5101,Retivue,2,0,334.0,0,7,6,1000.6
202402,4015,5101,Retivue,2,0,129.0,0,6,5,816.1
202403,4015,5101,Retivue,0,0,38.0,0,0,0,34.2
202404,4015,5101,Retivue,0,0,0.0,0,48,1,0.0
202405,4015,5101,Retivue,0,0,17.0,0,17,0,15.3
202406,4015,5101,Retivue,0,0,0.0,0,0,0,0.0
202407,4015,5101,Retivue,1,0,133.0,0,40,2,469.7
202408,4015,5101,Retivue,1,0,147.0,0,20,5,482.3
